name,DFT-per,GCN-per,DFT-all,GCN-all
WEWXED_FSR_relaxed,-6.417164803,-6.419951916,-1142.255335,-1142.751441
BIFFAY_FSR_relaxed,-6.729615688,-6.732001305,-457.6138668,-457.7760887
RAMHES01_FSR_relaxed,-6.997829437,-6.995859623,-587.8176727,-587.6522083
FEPTAW_FSR_relaxed,-6.422292709,-6.422459602,-578.0063438,-578.0213642
VUNPOL_FSR_relaxed,-6.942124367,-6.939045906,-1985.447569,-1984.567129
CETFUD_FSR_relaxed,-6.29872179,-6.291082382,-629.872179,-629.1082382
QUZVEO_FSR_relaxed,-6.912284374,-6.910998821,-1797.193937,-1796.859694
FEDFOJ_FSR_relaxed,-6.353173256,-6.345200539,-914.8569489,-913.7088776
IMUQEN_FSR_relaxed,-6.556436062,-6.560355663,-452.3940883,-452.6645408
COKPEZ_FSR_relaxed,-7.46523571,-7.457420349,-537.4969711,-536.9342651
RODSOS_FSR_relaxed,-6.736357689,-6.739072323,-242.5088768,-242.6066036
QIFLUO_FSR_relaxed,-6.858721733,-6.85736084,-1289.439686,-1289.183838
NIMWIR_FSR_relaxed,-6.436961174,-6.434183121,-424.8394375,-424.656086
AQOJUL01_FSR_relaxed,-6.727348328,-6.724917889,-511.2784729,-511.0937595
CUXSUK_FSR_relaxed,-6.779705524,-6.782260895,-901.7008348,-902.040699
JISYAO_FSR_relaxed,-6.496465683,-6.502993107,-649.6465683,-650.2993107
LAFMAG02_FSR_relaxed,-5.966104984,-5.974985123,-381.830719,-382.3990479
FIJROG_FSR_relaxed,-6.46309042,-6.464748859,-878.9802971,-879.2058449
SOFXUH_FSR_relaxed,-6.47377634,-6.480173588,-647.377634,-648.0173588
GINREB_FSR_relaxed,-6.050468445,-6.040161133,-701.8543396,-700.6586914
IFIBAB_FSR_relaxed,-6.72912693,-6.717658997,-457.5806313,-456.8008118
JEVTAG_FSR_relaxed,-6.377927303,-6.393215656,-433.6990566,-434.7386646
AWODOG_FSR_relaxed,-6.787900925,-6.784462452,-475.1530647,-474.9123716
BOKWII_FSR_relaxed,-6.628066063,-6.632191181,-755.5995312,-756.0697947
FEXJUQ_FSR_relaxed,-7.348697186,-7.3470788,-1058.212395,-1057.979347
XELVOC_FSR_relaxed,-6.472446442,-6.463377953,-323.6223221,-323.1688976
BUZBII_FSR_relaxed,-6.709460258,-6.706567287,-469.6622181,-469.4597101
GUWHAI_FSR_relaxed,-6.759733677,-6.754255772,-757.0901718,-756.4766464
IQOWUH_FSR_relaxed,-6.673205853,-6.67477417,-266.9282341,-266.9909668
BIJFAE_FSR_relaxed,-6.220401287,-6.218792439,-273.6976566,-273.6268673
VUPLEY_FSR_relaxed,-6.500704288,-6.50117588,-806.0873318,-806.1458092
OQEVIR_FSR_relaxed,-5.829866409,-5.826182365,-501.3685112,-501.0516834
XUMTUV_FSR_relaxed,-6.659872532,-6.658871651,-1385.253487,-1385.045303
TATBUO_FSR_relaxed,-6.820228577,-6.813867092,-559.2587433,-558.7371016
UYOHOH_FSR_relaxed,-6.846954346,-6.844352245,-520.3685303,-520.1707706
SOSSEA_freeONLY_relaxed,-6.889197826,-6.898328304,-1598.293896,-1600.412167
XIRQEW_FSR_relaxed,-6.625679493,-6.624701977,-583.0597954,-582.973774
MAKZOP_FSR_relaxed,-6.816336155,-6.816722393,-361.2658162,-361.2862868
UQESUG_FSR_relaxed,-6.892431259,-6.895700932,-675.4582634,-675.7786913
LIKKAT_FSR_relaxed,-6.614663124,-6.608778954,-238.1278725,-237.9160423
DORWEO_FSR_relaxed,-6.207661152,-6.209046364,-583.5201483,-583.6503582
VIRCEF_FSR_relaxed,-6.916778564,-6.909865379,-511.8416138,-511.3300381
GABGUO_FSR_relaxed,-6.667929173,-6.668320179,-1520.287851,-1520.377001
SOWCOY01_FSR_relaxed,-7.123276234,-7.126270771,-655.3414135,-655.6169109
DAWLUK_FSR_relaxed,-6.764585018,-6.764899731,-1352.917004,-1352.979946
PESGEA_FSR_relaxed,-7.197185993,-7.200333595,-705.3242273,-705.6326923
EBASOR_FSR_relaxed,-6.647844315,-6.647097111,-352.3357487,-352.2961469
DAYWIM_FSR_relaxed,-6.876577854,-6.879545212,-1677.884996,-1678.609032
YEJDEY_FSR_relaxed,-6.365888596,-6.371896267,-483.8075333,-484.2641163
XAFXOT_FSR_relaxed,-6.73071003,-6.737661362,-538.4568024,-539.0129089
GOKKUO_FSR_relaxed,-5.809734344,-5.804012775,-604.2123718,-603.6173286
NACVUI_FSR_relaxed,-7.045536041,-7.059510708,-563.6428833,-564.7608566
DULSIN_FSR_relaxed,-6.109993458,-6.107348919,-464.3595028,-464.1585178
FOKHIW_FSR_relaxed,-6.467865944,-6.462527752,-789.0796452,-788.4283857
PASNAA_FSR_relaxed,-6.200202942,-6.197120667,-1413.646271,-1412.943512
KALMIT_FSR_relaxed,-6.325717449,-6.329344273,-379.543047,-379.7606564
LIFLOC_FSR_relaxed,-6.27744627,-6.27482748,-615.1897345,-614.9330931
JEMNAR_freeONLY_relaxed,-6.752418041,-6.759538174,-621.2224598,-621.877512
REZVAU_freeONLY_relaxed,-6.639079094,-6.641994953,-1035.696339,-1036.151213
QIYHAJ_FSR_relaxed,-6.735673904,-6.737631321,-956.4656944,-956.7436476
ZETQIA_FSR_relaxed,-6.772306442,-6.783506393,-2383.851868,-2387.79425
EXAJUK_FSR_relaxed,-6.640553951,-6.636233807,-849.9909058,-849.4379272
XOQHIW_FSR_relaxed,-6.540034771,-6.545649529,-562.4429903,-562.9258595
MONPIQ_FSR_relaxed,-6.52630949,-6.537886143,-352.4207125,-353.0458517
LUNRUJ_FSR_relaxed,-6.568548203,-6.563197613,-2207.032196,-2205.234398
FOCMAM_FSR_relaxed,-6.642141342,-6.645022392,-956.4683533,-956.8832245
LANZUY_FSR_relaxed,-6.422393799,-6.423036575,-603.7050171,-603.7654381
QUMSUN_FSR_relaxed,-6.965425491,-6.963055134,-640.8191452,-640.6010723
HAXXUB_FSR_relaxed,-7.084247112,-7.085644722,-821.772665,-821.9347878
DIHROE_FSR_relaxed,-6.712652206,-6.712304115,-389.333828,-389.3136387
DILPAR_FSR_relaxed,-6.860383034,-6.864080429,-946.7328587,-947.2430992
CARGAG_FSR_relaxed,-6.709088326,-6.709980488,-1878.544731,-1878.794537
REYNIU_FSR_relaxed,-6.293246269,-6.298748016,-578.9786568,-579.4848175
WEJNUV_FSR_relaxed,-7.233001709,-7.235100269,-643.7371521,-643.923924
REKWUB_FSR_relaxed,-6.492590427,-6.495870113,-246.7184362,-246.8430643
PEFRAV_FSR_relaxed,-7.006793022,-6.9892416,-581.5638208,-580.1070528
MARMEA_FSR_relaxed,-6.457888126,-6.459581852,-800.7781277,-800.9881496
EMUDAT_FSR_relaxed,-7.141068935,-7.139337063,-1071.16034,-1070.900559
NIJZIQ_FSR_relaxed,-6.919598103,-6.91285038,-705.7990065,-705.1107388
HIWXER_FSR_relaxed,-6.773929119,-6.752831459,-474.1750383,-472.6982021
BOQWIO01_FSR_relaxed,-6.909927368,-6.913435936,-801.5515747,-801.9585686
FIJRAS_FSR_relaxed,-6.17920208,-6.163812637,-815.6546745,-813.6232681
LONLEF01_FSR_relaxed,-6.526663303,-6.528256416,-1461.97258,-1462.329437
JEBHIK_FSR_relaxed,-6.733939648,-6.72467041,-282.8254652,-282.4361572
QAKDIP_FSR_relaxed,-7.241049767,-7.239116669,-246.1956921,-246.1299667
ABIWEP01_FSR_relaxed,-6.202905178,-6.187036037,-396.9859314,-395.9703064
REZWID_FSR_relaxed,-6.056997776,-6.050405502,-1562.705426,-1561.00462
SIWVEA_FSR_relaxed,-6.434744358,-6.42800045,-643.4744358,-642.800045
NELBUD_FSR_relaxed,-6.743853092,-6.740401745,-755.3115463,-754.9249954
IYESAI_FSR_relaxed,-6.453567028,-6.448599339,-722.7995071,-722.2431259
PAPWUA_FSR_relaxed,-5.892206669,-5.898534775,-542.0830135,-542.6651993
KAHMOW_freeONLY_relaxed,-6.648001194,-6.652956963,-1435.968258,-1437.038704
XAGQOL_FSR_relaxed,-5.931262016,-5.925755978,-1304.877644,-1303.666315
MEHSUQ_FSR_relaxed,-7.446289063,-7.447515488,-953.125,-953.2819824
DAXPAV_FSR_relaxed,-5.4128685,-5.408659458,-627.892746,-627.4044971
JOBXAA_FSR_relaxed,-6.255242825,-6.269289017,-613.0137968,-614.3903236
ELOZIO_FSR_relaxed,-6.603164673,-6.609458447,-594.2848206,-594.8512602
HAZNUT_FSR_relaxed,-6.382154942,-6.384906292,-842.4444523,-842.8076305
CAVHUF_FSR_relaxed,-6.982536316,-6.979838371,-837.9043579,-837.5806046
JEDGEF_FSR_relaxed,-6.414855003,-6.410151482,-1129.014481,-1128.186661
MUHNAF_FSR_relaxed,-7.081668377,-7.085057735,-226.6133881,-226.7218475
TECQEY_FSR_relaxed,-5.875953197,-5.868191242,-176.2785959,-176.0457373
XOHTOE02_FSR_relaxed,-7.13848877,-7.149793625,-328.3704834,-328.8905067
TALWAH_FSR_relaxed,-6.47928381,-6.477934361,-336.9227581,-336.8525867
CIVWAG_FSR_relaxed,-6.736909866,-6.737627983,-330.1085835,-330.1437712
KINFAQ_FSR_relaxed,-7.130188465,-7.125429153,-798.5811081,-798.0480652
ERIWAF_freeONLY_relaxed,-6.724973679,-6.740478516,-2219.241314,-2224.35791
HOZDEH_FSR_relaxed,-7.005166531,-7.01105547,-560.4133224,-560.8844376
QIWRIY_FSR_relaxed,-6.139527798,-6.146847725,-282.4182787,-282.7549953
YOQKEX02_FSR_relaxed,-7.131538868,-7.132409096,-1112.520063,-1112.655819
ORUGOZ_FSR_relaxed,-7.181901932,-7.18413353,-703.8263893,-704.0450859
TIWSOI_FSR_relaxed,-6.317173004,-6.329562664,-429.5677643,-430.4102612
ESIPUR02_FSR_relaxed,-6.653552532,-6.658370018,-1450.474452,-1451.524664
MEJCEJ_FSR_relaxed,-6.6248703,-6.651622772,-582.9885864,-585.342804
SIQQIS_FSR_relaxed,-5.59190464,-5.611457825,-514.4552269,-516.2541199
BIMDEJ_FSR_relaxed,-6.725936413,-6.723834515,-1573.869121,-1573.377276
CILKIT_FSR_relaxed,-6.772657394,-6.763484478,-623.0844803,-622.240572
AMINUF_FSR_relaxed,-6.928794861,-6.927431583,-471.1580505,-471.0653477
DOZNUC_FSR_relaxed,-6.908178806,-6.915248871,-469.7561588,-470.2369232
PUNZEE_FSR_relaxed,-6.280858517,-6.278191566,-408.2558036,-408.0824518
KOFRON_FSR_relaxed,-6.698965549,-6.69231081,-562.7131062,-562.154108
ZOMNAS_FSR_relaxed,-6.257189751,-6.271003723,-563.1470776,-564.3903351
PACWIA_FSR_relaxed,-6.671548843,-6.672245502,-853.958252,-854.0474243
QUMKAM_FSR_relaxed,-7.342579842,-7.345862389,-2320.25523,-2321.292515
HUFPUV_FSR_relaxed,-6.631093979,-6.626771927,-1730.715528,-1729.587473
DOYYEW_FSR_relaxed,-6.925599098,-6.924347401,-408.6103468,-408.5364966
PUFYEW_FSR_relaxed,-6.973959923,-6.976325512,-2259.563015,-2260.329466
FICKEJ_FSR_relaxed,-7.190384865,-7.194670677,-1064.17696,-1064.81126
JEXWIS_FSR_relaxed,-6.563144684,-6.54330349,-813.8299408,-811.3696327
VAMGEX_FSR_relaxed,-7.428900242,-7.43621254,-416.0184135,-416.4279022
FOBXOL_FSR_relaxed,-7.105068684,-7.10441637,-1037.340028,-1037.24479
FUYTID01_FSR_relaxed,-6.628551006,-6.626986027,-981.0255489,-980.793932
QUVDOC_FSR_relaxed,-6.54697752,-6.547465324,-517.2112241,-517.2497606
CODFEH_FSR_relaxed,-6.326714516,-6.32082653,-506.1371613,-505.6661224
HAYZOY_FSR_relaxed,-6.742214203,-6.740609169,-809.0657043,-808.8731003
DIYTAI_FSR_relaxed,-6.578683376,-6.582049847,-868.3862057,-868.8305798
PETWAO_FSR_relaxed,-6.484991074,-6.486106396,-596.6191788,-596.7217884
OKODAV_FSR_relaxed,-6.338253498,-6.339137077,-469.0307589,-469.0961437
WAVCAX_FSR_relaxed,-6.389162064,-6.396137238,-523.9112892,-524.4832535
SESLOS01_FSR_relaxed,-6.784496307,-6.78138113,-597.035675,-596.7615395
IPAZOO_FSR_relaxed,-5.995309353,-6.000558376,-371.7091799,-372.0346193
GIFKUC_FSR_relaxed,-6.469953537,-6.474155426,-802.2742386,-802.7952728
CAJFIF_FSR_relaxed,-6.937112808,-6.931951523,-485.5978966,-485.2366066
JOJHUM01_FSR_relaxed,-6.823528767,-6.819676876,-341.1764383,-340.9838438
LUMSIX_FSR_relaxed,-6.338864803,-6.339263916,-773.341506,-773.3901978
PUMCIL_FSR_relaxed,-6.738032818,-6.749125957,-222.355083,-222.7211566
QAVBIA_FSR_relaxed,-6.715533257,-6.718992233,-1262.520252,-1263.17054
UHITEL_FSR_relaxed,-6.214820385,-6.2120471,-571.7634754,-571.5083332
SISLOY_FSR_relaxed,-5.922338963,-5.929687977,-307.9616261,-308.3437748
OCUGEZ01_FSR_relaxed,-6.164077759,-6.164746761,-542.4388428,-542.497715
REHLEW_FSR_relaxed,-6.938784599,-6.938579082,-249.7962456,-249.788847
NUHDUQ01_FSR_relaxed,-5.889883518,-5.896542549,-612.5478859,-613.2404251
XIKROB_FSR_relaxed,-6.665616989,-6.6671772,-959.8488464,-960.0735168
FIQPAZ_FSR_relaxed,-6.460105896,-6.464437962,-633.0903778,-633.5149202
DIZYUH_FSR_relaxed,-6.765990734,-6.765506744,-460.0873699,-460.0544586
ROQQUL_FSR_relaxed,-7.197078228,-7.193266392,-287.8831291,-287.7306557
UYASOE_FSR_relaxed,-6.899945259,-6.892828941,-1490.388176,-1488.851051
MIXLAI_FSR_relaxed,-6.326468468,-6.324469566,-379.5881081,-379.468174
FIMDAI_FSR_relaxed,-7.155394554,-7.146585941,-400.702095,-400.2088127
NIWQIV_FSR_relaxed,-6.639568806,-6.63725853,-298.7805963,-298.6766338
ODEJAI_FSR_relaxed,-6.632594109,-6.625614643,-769.3809166,-768.5712986
FATJOA_FSR_relaxed,-6.078940868,-6.077855587,-905.7621894,-905.6004825
KALNIU_FSR_relaxed,-6.563989162,-6.559342861,-656.3989162,-655.9342861
FIKDAG_FSR_relaxed,-6.850815773,-6.854014397,-808.3962612,-808.7736988
GIFKEL_freeONLY_relaxed,-6.075389385,-6.088420868,-206.5632391,-207.0063095
YUKWUY_FSR_relaxed,-6.900724888,-6.902375221,-607.2637901,-607.4090195
KAXQIL_freeONLY_relaxed,-6.986478806,-6.988362789,-838.3774567,-838.6035347
MANZIL_FSR_relaxed,-6.365877628,-6.365651608,-318.2938814,-318.2825804
XIZNEB_FSR_relaxed,-5.790822506,-5.821182251,-718.0619907,-721.8265991
QONZEZ_FSR_relaxed,-6.967993259,-6.970483303,-418.0795956,-418.2289982
PEGCAH_FSR_relaxed,-6.778130054,-6.781939983,-1355.626011,-1356.387997
PILWOZ_FSR_relaxed,-6.812064171,-6.811163425,-694.8305454,-694.7386694
DIMCAF_FSR_relaxed,-6.294977665,-6.288931847,-881.2968731,-880.4504585
GIFGAG_FSR_relaxed,-6.560288906,-6.571498871,-511.7025347,-512.5769119
UXEQIY_FSR_relaxed,-6.975383282,-6.973546505,-641.7352619,-641.5662785
XACZEG_FSR_relaxed,-5.560967922,-5.553265572,-422.6335621,-422.0481834
XUFSEZ_FSR_relaxed,-6.597528934,-6.606776714,-1108.384861,-1109.938488
LADSUH_FSR_relaxed,-7.075869083,-7.078073978,-834.9525518,-835.2127295
LUNJIP_FSR_relaxed,-7.035975933,-7.049393177,-225.1512299,-225.5805817
ODEPIW_FSR_relaxed,-5.909427643,-5.910191059,-295.4713821,-295.509553
NEPGIZ_FSR_relaxed,-6.531047344,-6.54246521,-744.5393972,-745.8410339
JEKTUP01_FSR_relaxed,-6.617630482,-6.627446651,-569.1162214,-569.960412
GUJFEW_FSR_relaxed,-5.67945385,-5.680300236,-261.2548771,-261.2938108
RIRSAN_FSR_relaxed,-6.616212368,-6.61117363,-793.9454842,-793.3408356
SOPTUN_FSR_relaxed,-6.135361195,-6.15338707,-613.5361195,-615.338707
PUPGEN_FSR_relaxed,-7.119927406,-7.160289288,-626.5536118,-630.1054573
DICHUV_FSR_relaxed,-5.740540981,-5.745640755,-688.8649178,-689.4768906
TOKBAX_FSR_relaxed,-6.56132555,-6.575627804,-551.1513462,-552.3527355
LOFGOF_FSR_relaxed,-7.162218571,-7.169911861,-515.6797371,-516.233654
VANWIS_FSR_relaxed,-7.061429977,-7.044237137,-1045.091637,-1042.547096
HIHWED_FSR_relaxed,-6.391515255,-6.406979084,-588.0194035,-589.4420757
HISCIX_FSR_relaxed,-6.424694061,-6.426834583,-526.824913,-527.0004358
KIWLOS_FSR_relaxed,-6.490272045,-6.487931252,-616.5758443,-616.3534689
UYASUJ_FSR_relaxed,-6.869060516,-6.864895821,-796.8110199,-796.3279152
KIPZIU_FSR_relaxed,-6.840197086,-6.839128494,-902.9060154,-902.7649612
NOLRIR_FSR_relaxed,-6.710570335,-6.704294205,-1382.377489,-1381.084606
MAQLAU_FSR_relaxed,-6.367492676,-6.376589298,-343.8446045,-344.3358221
FIPMIB_FSR_relaxed,-6.793957233,-6.794998169,-625.0440655,-625.1398315
NETQEJ_FSR_relaxed,-6.212607384,-6.219698906,-521.8590202,-522.4547081
FIGQUJ_FSR_relaxed,-6.511638641,-6.515508652,-729.3035278,-729.736969
BEJXAP01_FSR_relaxed,-6.320219517,-6.323214531,-632.0219517,-632.3214531
FAZQIH_FSR_relaxed,-6.358512878,-6.356359959,-445.0959015,-444.9451971
FAFJAZ_FSR_relaxed,-7.406625748,-7.403832912,-311.0782814,-310.9609823
OFOJAV_FSR_relaxed,-7.177480221,-7.177420139,-574.1984177,-574.1936111
GISKUQ_FSR_relaxed,-5.5900383,-5.594538212,-290.6819916,-290.915987
FIPGOB01_FSR_relaxed,-7.019749641,-7.01965189,-996.8044491,-996.7905684
ZOHCAC_FSR_relaxed,-6.866452694,-6.870448112,-384.5213509,-384.7450943
PIYDUZ_FSR_relaxed,-7.000258446,-6.988704205,-574.0211926,-573.0737448
OROZUR_FSR_relaxed,-6.932482719,-6.917842865,-887.3577881,-885.4838867
GANKOX_FSR_relaxed,-6.884148598,-6.883411884,-495.658699,-495.6056557
DOWCOJ_FSR_relaxed,-6.141631126,-6.14203167,-1498.557995,-1498.655727
DEYXIQ_FSR_relaxed,-6.720035076,-6.721308231,-1397.767296,-1398.032112
NENWUZ_FSR_relaxed,-6.776404858,-6.775088787,-284.609004,-284.5537291
AXUPOA_FSR_relaxed,-6.648071766,-6.640602589,-784.4724684,-783.5911055
AQIQAT_FSR_relaxed,-6.676620483,-6.684468746,-681.0152893,-681.8158121
AKECOK_FSR_relaxed,-6.000612259,-6.007891178,-864.0881653,-865.1363297
DERJIT_FSR_relaxed,-5.720568657,-5.723525524,-777.9973373,-778.3994713
MUMNAL_FSR_relaxed,-6.645922184,-6.645790577,-571.5493078,-571.5379896
BIPDAG_FSR_relaxed,-6.391956329,-6.392807961,-715.8991089,-715.9944916
CIHNIR_FSR_relaxed,-5.580835342,-5.586958885,-736.6702652,-737.4785728
BIMDIL_freeONLY_relaxed,-6.526329041,-6.516031742,-469.8956909,-469.1542854
MOTNOZ_FSR_relaxed,-6.539151192,-6.540164948,-706.2283287,-706.3378143
LOQKIL_FSR_relaxed,-7.433451176,-7.437785149,-490.6077776,-490.8938198
NOJXUG_FSR_relaxed,-7.213468075,-7.216708183,-1666.311125,-1667.05959
CIFGIJ_FSR_relaxed,-6.283221722,-6.287043095,-552.9235115,-553.2597923
NURCUA_FSR_relaxed,-7.251454353,-7.256501198,-638.1279831,-638.5721054
GOMGAS_FSR_relaxed,-6.71621418,-6.725586891,-846.2429867,-847.4239483
XEQRAO_FSR_relaxed,-6.895576954,-6.901626587,-717.1400032,-717.769165
LOQFAA_FSR_relaxed,-6.924212933,-6.918668747,-553.9370346,-553.4934998
MOLLIK_FSR_relaxed,-6.707735538,-6.701767921,-523.203372,-522.7378979
POTRUL_FSR_relaxed,-6.082511902,-6.075967789,-377.1157379,-376.7100029
FENBUW_FSR_relaxed,-6.621991634,-6.621487617,-622.4672136,-622.419836
QIXWAX_FSR_relaxed,-6.187867165,-6.184059143,-210.3874836,-210.2580109
YIWFES_FSR_relaxed,-7.116019726,-7.117860317,-1480.132103,-1480.514946
YECSUV_FSR_relaxed,-5.969623089,-5.957756519,-423.8432393,-423.0007129
CODWEA_FSR_relaxed,-6.302661896,-6.302362442,-680.6874847,-680.6551437
GOHCOV_FSR_relaxed,-6.534603596,-6.542471886,-771.0832243,-772.0116825
NODDAM_FSR_relaxed,-6.652460575,-6.663305283,-399.1476345,-399.798317
CUHPUR_FSR_relaxed,-6.859507084,-6.864843845,-1015.207048,-1015.996889
CECVIQ_FSR_relaxed,-7.160580635,-7.167759895,-687.415741,-688.10495
EQIWAD_FSR_relaxed,-6.33200407,-6.322636604,-620.5363989,-619.6183872
KOMJON_FSR_relaxed,-6.266223907,-6.257968903,-2531.554459,-2528.219437
OBUKII_FSR_relaxed,-6.859201908,-6.894046783,-535.0177488,-537.7356491
SIVGIN05_FSR_relaxed,-5.06162262,-5.068828106,-445.4227905,-446.0568733
RABBUS_FSR_relaxed,-5.884555817,-5.884153843,-435.4571304,-435.4273844
VUKHEP_FSR_relaxed,-6.537599087,-6.543643951,-1019.865458,-1020.808456
PAYMIN_FSR_relaxed,-6.025829315,-6.028963089,-674.8928833,-675.243866
YOSJOG04_FSR_relaxed,-6.512526512,-6.509310246,-507.9770679,-507.7261992
SAXMIP_FSR_relaxed,-6.755754948,-6.760581017,-567.4834156,-567.8888054
QUDDEB_FSR_relaxed,-6.89515686,-6.898334026,-1447.982941,-1448.650146
HONCIY_FSR_relaxed,-6.668275356,-6.660143375,-866.8757963,-865.8186388
IHEVAU_FSR_relaxed,-6.79681778,-6.797492981,-1196.239929,-1196.358765
JUSHUC_FSR_relaxed,-6.663386822,-6.65558672,-519.7441721,-519.1357641
VONBUX02_FSR_relaxed,-5.786255836,-5.798947334,-335.6028385,-336.3389454
TANPEF_FSR_relaxed,-6.645807266,-6.645293713,-1568.410515,-1568.289316
ATIBOU_FSR_relaxed,-7.079969883,-7.076115608,-764.6367474,-764.2204857
XOKVUP_FSR_relaxed,-6.49229002,-6.489196777,-519.3832016,-519.1357422
SICGIW_FSR_relaxed,-6.405388355,-6.407848358,-499.6202917,-499.8121719
UFETEF_FSR_relaxed,-6.787525654,-6.78106308,-543.0020523,-542.4850464
IXISOX_freeONLY_relaxed,-6.207178116,-6.213513851,-794.5187988,-795.3297729
IWAXUA_FSR_relaxed,-6.39738369,-6.401055813,-537.3802299,-537.6886883
ERUCIF_FSR_relaxed,-6.384462357,-6.379386902,-478.8346767,-478.4540176
TUPSIG01_FSR_relaxed,-5.377925873,-5.385787964,-494.7691803,-495.4924927
LEDHEJ_FSR_relaxed,-6.96075964,-6.955203533,-709.9974833,-709.4307604
PIXBEE_FSR_relaxed,-6.915092468,-6.913991928,-539.3772125,-539.2913704
QETCIC_FSR_relaxed,-6.591653347,-6.586956501,-540.5155745,-540.1304331
SUYZUH_FSR_relaxed,-6.241597652,-6.245049477,-274.6302967,-274.782177
COWRUD_FSR_relaxed,-6.959353924,-6.959176064,-647.2199149,-647.2033739
POQWAU02_FSR_relaxed,-6.829420567,-6.83011055,-874.1658325,-874.2541504
QOBHEU_FSR_relaxed,-4.82103157,-4.83805418,-154.2730103,-154.8177338
EGISEU_FSR_relaxed,-6.784047127,-6.791097164,-420.6109219,-421.0480242
PEKVAE_FSR_relaxed,-6.967175007,-6.959359169,-3065.557003,-3062.118034
UNEYES_FSR_relaxed,-6.65399456,-6.65042305,-545.6275539,-545.3346901
RACZEC_freeONLY_relaxed,-6.984090328,-6.976971626,-698.4090328,-697.6971626
ODOVUY_FSR_relaxed,-6.868694782,-6.862493038,-576.9703617,-576.4494152
IZEBUL01_FSR_relaxed,-6.94547987,-6.934593201,-347.2739935,-346.72966
IGOBUC_FSR_relaxed,-5.86875391,-5.879042625,-1267.650845,-1269.873207
XINWUO_FSR_relaxed,-6.296967506,-6.302201748,-906.7633209,-907.5170517
CASHOU_FSR_relaxed,-6.170571804,-6.1678195,-357.8931646,-357.733531
FIHYAY_FSR_relaxed,-6.484667301,-6.494459629,-843.0067492,-844.2797518
LAVTEJ01_FSR_relaxed,-7.713797569,-7.712922096,-586.2486153,-586.1820793
GIRFOE_FSR_relaxed,-6.934225082,-6.932738781,-596.3433571,-596.2155352
ROGSUE_FSR_relaxed,-6.275984287,-6.274835587,-276.1433086,-276.0927658
QOCPOO01_FSR_relaxed,-6.201916218,-6.187413692,-434.1341352,-433.1189585
ECITIT_FSR_relaxed,-6.30495739,-6.312056541,-983.5733528,-984.6808205
QUTHOD_FSR_relaxed,-6.653322697,-6.649201393,-598.7990427,-598.4281254
COKLEV_FSR_relaxed,-6.371739864,-6.372842312,-471.50875,-471.5903311
RIXBIK_FSR_relaxed,-6.751464844,-6.753064156,-1296.28125,-1296.588318
LEHKAM_FSR_relaxed,-6.221351624,-6.222380638,-647.0205688,-647.1275864
FIQZEM_FSR_relaxed,-6.576954842,-6.581504822,-920.7736778,-921.410675
NASCAN_FSR_relaxed,-5.099509716,-5.098696232,-193.7813692,-193.7504568
UQENOV_FSR_relaxed,-6.773087502,-6.772137642,-1327.52515,-1327.338978
WUYQOY_FSR_relaxed,-7.552028656,-7.563886642,-377.6014328,-378.1943321
LUDVUB_freeONLY_relaxed,-6.617832661,-6.617394447,-1072.088891,-1072.0179
HOBGAH_freeONLY_relaxed,-6.692122459,-6.693277359,-1606.10939,-1606.386566
PAYDOK_FSR_relaxed,-6.413475513,-6.414957523,-513.0780411,-513.1966019
IBICAZ_FSR_relaxed,-6.021431446,-6.023324013,-1156.114838,-1156.47821
SAQSUZ01_FSR_relaxed,-6.714812756,-6.712594032,-496.8961439,-496.7319584
VIYVIL_FSR_relaxed,-6.066208363,-6.06424284,-582.3560028,-582.1673126
LIZKEN_FSR_relaxed,-6.906556606,-6.906821251,-718.2818871,-718.3094101
UZAGUY_FSR_relaxed,-6.326533794,-6.328494549,-246.734818,-246.8112874
CUQNUZ_FSR_relaxed,-6.701406002,-6.695509911,-777.3630962,-776.6791496
IFEKUA_FSR_relaxed,-6.023303032,-6.027676582,-686.6565456,-687.1551304
SAKDEP_freeONLY_relaxed,-6.926124096,-6.929758549,-2715.040646,-2716.465351
RUWZIU_freeONLY_relaxed,-6.178759098,-6.185770035,-1915.41532,-1917.588711
FERDOY_FSR_relaxed,-6.770760059,-6.77820015,-1015.614009,-1016.730022
XAHJOI_FSR_relaxed,-6.978749752,-6.985181332,-642.0449772,-642.6366825
OJIWIP_FSR_relaxed,-5.590648174,-5.598864555,-402.5266685,-403.118248
FUJGUO_FSR_relaxed,-6.904996395,-6.914683342,-1298.139322,-1299.960468
KOKFOI_FSR_relaxed,-6.959672451,-6.961943626,-2143.579115,-2144.278637
RULFAF_FSR_relaxed,-5.563470364,-5.567091942,-250.3561664,-250.5191374
HIMFEQ_FSR_relaxed,-6.450417042,-6.460888863,-380.5746055,-381.1924429
JULQIS_FSR_relaxed,-6.264292717,-6.271073341,-851.9438095,-852.8659744
EBUPEY_FSR_relaxed,-6.691573143,-6.696749687,-327.887084,-328.1407347
DOVQAI_FSR_relaxed,-6.259402275,-6.261788368,-926.3915367,-926.7446785
DUTJUZ_FSR_relaxed,-6.786554813,-6.782012939,-522.5647206,-522.2149963
